References,DOIS,Iteration,Status
"Rodrigo Henrique Barbosa Monteiro, Maurício Ronny de Almeida Souza, Sandro Ronaldo Bezerra Oliveira, Carlos dos Santos Portela, Cesar Elias de Cristo Lobato, ""The Diversity of Gamification Evaluation in the Software Engineering Education and Industry: Trends, Comparisons and Gaps"", 2021 IEEE/ACM 43rd International Conference on Software Engineering: Software Engineering Education and Training (ICSE-SEET), 2021.",https://doi.org/10.1016/j.jss.2021.111032,1.0,Extraction successful
"V. Garousi, Alper Bugra Keles, Yunus Balaman, Zeynep Özdemir Güler, A. Arcuri, ""Model-based testing in practice: An experience report from the web applications domain"", J. Syst. Softw., 2021.",https://doi.org/10.1109/ICSE-SEIP52600.2021.00034,1.0,Abstract not found
"Lucy Ellen Lwakatare, Ellinor Rånge, I. Crnkovic, J. Bosch, ""On the Experiences of Adopting Automated Data Validation in an Industrial Machine Learning Project"", 2021 IEEE/ACM 43rd International Conference on Software Engineering: Software Engineering in Practice (ICSE-SEIP), 2021.",https://doi.org/10.1109/ICSE-SEET52601.2021.00025,1.0,Abstract not found
"Rodrigo Henrique Barbosa Monteiro, M. Souza, S. Oliveira, C. Portela, Cesar Elias de Cristo Lobato, ""The diversity of gamification evaluation in the software engineering education and industry: trends, comparisons and gaps"", ICSE, 2021.",https://doi.org/10.1016/j.infsof.2020.106473,1.0,Abstract not found
"D. Marijan, A. Gotlieb, ""Industry-Academia research collaboration in software engineering: The Certus model"", Inf. Softw. Technol., 2020.",https://doi.org/10.1109/APSEC51365.2020.00043,1.0,Abstract not found
"A. Munappy, J. Bosch, H. H. Olsson, Tian J. Wang, ""Towards Automated Detection of Data Pipeline Faults"", 2020 27th Asia-Pacific Software Engineering Conference (APSEC), 2020.",https://doi.org/10.1145/3439961.3440005,1.0,Abstract not found
"A. F. Barbosa, G. Neto, Maria Lencastre, Roberta Fagundes, W. Santos, ""Fostering Industry-Academia Collaboration in Software Engineering using Action Research: A Case Study"", SBQS, 2020.",https://doi.org/10.5753/ISYS.2020.760,1.0,Extraction successful
"L. E. Santos, Michel S. Soares, ""Uma Pesquisa-Ação no Contexto de Processos de Engenharia de Requisitos em uma Instituição Pública Brasileira"", , 2020.",https://doi.org/10.1109/ACCESS.2020.2990117,1.0,Extraction successful
"M. Choraś, T. Springer, R. Kozik, Lidia López, Silverio Martínez-Fernández, Prabhat Ram, Pilar Rodríguez, X. Franch, ""Measuring and Improving Agile Processes in a Small-Size Software Development Company"", IEEE Access, 2020.",https://doi.org/10.1002/smr.2251,1.0,Extraction successful
"V. Garousi, M. Felderer, M. Kuhrmann, Kadir Herkiloglu, Sigrid Eldh, ""Exploring the industry's challenges in software testing: An empirical study"", J. Softw. Evol. Process., 2020.",https://doi.org/10.3390/su12041682,1.0,Extraction successful
"Nelly Condori-Fernández, P. Lago, M. R. Luaces, Á. Places, ""An Action Research for Improving the Sustainability Assessment Framework Instruments"", Sustainability, 2020.",https://doi.org/10.1002/spe.2774,1.0,Extraction successful
"Charles Weir, Ingolf Becker, J. Noble, L. Blair, M. Sasse, A. Rashid, ""Interventions for long‐term software security: Creating a lightweight program of assurance techniques for developers"", Softw. Pract. Exp., 2019.",https://doi.org/10.1007/978-3-030-32610-4_1,1.0,Abstract not found
"M. Staron, ""Introduction"", Action Research in Software Engineering, 2019.",https://doi.org/10.1109/ICSE-SEIP.2019.00013,1.0,Extraction successful
"Nelly Condori-Fernández, P. Lago, M. R. Luaces, Á. Saavedra, Leticia González Folgueira, ""Using Participatory Technical-action-research to Validate a Software Sustainability Model"", ICT4S, 2019.",https://doi.org/10.1007/s10664-019-09711-y,1.0,Abstract not found
"Charles Weir, Ingolf Becker, J. Noble, L. Blair, M. Sasse, A. Rashid, ""Interventions for Software Security: Creating a Lightweight Program of Assurance Techniques for Developers"", 2019 IEEE/ACM 41st International Conference on Software Engineering: Software Engineering in Practice (ICSE-SEIP), 2019.",https://doi.org/10.1109/SecDev.2018.00019,1.0,Abstract not found
"V. Garousi, Dietmar Pfahl, João M. Fernandes, M. Felderer, M. Mäntylä, D. Shepherd, A. Arcuri, Ahmet Coşkunçay, B. Tekinerdogan, ""Characterizing industry-academia collaborations in software engineering: evidence from 101 projects"", Empirical Software Engineering, 2019.",https://doi.org/10.1145/3193965.3193970,1.0,Extraction successful
"Elizabeth K. Clouter, ""eXPLoRInG tHe InteRConneCtIVItY oF RISK MANAGEMENT, tHe HUMAn eLeMent, AnD ACtIon ReSeARCH: A CAnADIAn"", , 2019.",https://doi.org/10.1016/J.INFSOF.2017.11.011,1.0,Abstract not found
"L. E. Santos, ""Um processo para elicitação e documentação de requisitos em nível de usuário por meio de uma pesquisa-ação em uma instituição pública"", , 2018.",https://doi.org/10.1145/3133850.3133868,1.0,Extraction successful
"Charles Weir, L. Blair, Ingolf Becker, M. Sasse, J. Noble, ""Light-Touch Interventions to Improve Software Development Security"", 2018 IEEE Cybersecurity Development (SecDev), 2018.",https://doi.org/10.1007/978-3-319-63874-4_15,1.0,Abstract not found
"Katarzyna Biesialska, X. Franch, V. Muntés-Mulero, ""Protocol and Tools for Conducting Agile Software Engineering Research in an Industrial-Academic Setting: A Preliminary Study"", 2018 IEEE/ACM 6th International Workshop on Conducting Empirical Studies in Industry (CESI), 2018.",https://doi.org/10.5220/0006336602960303,1.0,Abstract not found
"B. Penzenstadler, ""Sustainability analysis and ease of learning in artifact-based requirements engineering: The newest member of the family of studies (It's a girl!)"", Inf. Softw. Technol., 2017.",https://doi.org/10.1007/s11219-016-9319-5,1.0,Abstract not found
"Antti-Juhani Kaijanaho, ""Concept analysis in programming language research: done well it is all right"", Onward!, 2017.",https://doi.org/10.1016/J.INFSOF.2016.07.006,1.0,Extraction successful
"Isabelle Guillot, Geetha Paulmani, Vivekanandan S. Kumar, S. Fraser, ""Case Studies of Industry-Academia Research Collaborations for Software Development with Agile"", CRIWG, 2017.",https://doi.org/10.1145/2896839.2896845,1.0,Extraction successful
"Sanja Aaramaa, ""Developing a requirements architecting method for the requirement screening process in the Very Large-Scale Requirements Engineering Context"", , 2017.",https://doi.org/10.1109/ICSTW.2016.30,1.0,Abstract not found
"Thabata Helen Macedo Granja, Rejane Figueiredo, E. D. Canedo, ""Management Tool for Software Factory Contracts for a Brazilian Public Agency"", AMCIS, 2017.",https://doi.org/10.1109/HICSS.2016.672,1.0,Extraction successful
"Vanessa De Andrade Soares, Rejane Figueiredo, Elaine Venson, Laís de Araújo, R. Queiroz, ""Inventorying Systems: An Action Research"", ICEIS, 2017.",https://doi.org/10.1007/978-3-319-31545-4_12,1.0,Extraction successful
"V. Garousi, M. M. Eskandar, Kadir Herkiloglu, ""Industry–academia collaborations in software testing: experience and success stories from Canada and Turkey"", Software Quality Journal, 2017.",https://doi.org/10.1007/s00766-015-0237-z,1.0,Abstract not found
"V. Garousi, K. Petersen, B. Özkan, ""Challenges and best practices in industry-academia collaborations in software engineering: A systematic literature review"", Inf. Softw. Technol., 2016.",https://doi.org/10.6084/M9.FIGSHARE.1561392.V1,1.0,Abstract not found
"M. R. Karim, S. Alam, S. Kabeer, G. Ruhe, Basil Baluta, Shafquat Mahmud, ""Applying Data Analytics towards Optimized Issue Management: An Industrial Case Study"", 2016 IEEE/ACM 4th International Workshop on Conducting Empirical Studies in Industry (CESI), 2016.",https://doi.org/10.22541/au.166687985.51790221/v1,1.0,Extraction successful
"Árpád Beszédes, László Vidács, ""Academic and Industrial Software Testing Conferences: Survey and Synergies"", 2016 IEEE Ninth International Conference on Software Testing, Verification and Validation Workshops (ICSTW), 2016.",No doi,1.0,DOI not found
"T. L. D. Sousa, Elaine Venson, Rejane Figueiredo, R. Kosloski, Luiz Carlos Miyadaira Ribeiro Júnior, ""Using Scrum in Outsourced Government Projects: An Action Research"", 2016 49th Hawaii International Conference on System Sciences (HICSS), 2016.",No doi,1.0,DOI not found
"K. Petersen, ""A Researcher’s Experiences in Supporting Industrial Software Process Improvement"", , 2016.",https://doi.org/10.5753/isys.2020.760,1.0,Extraction successful
"O. Oliinyk, K. Petersen, Manfred Schoelzke, Martin Becker, S. Schneickert, ""Structuring automotive product lines and feature models: an exploratory study at Opel"", Requirements Engineering, 2017.",No doi,1.0,DOI not found
"A. Williams, ""A comparison of the performance and scalability of relational and document-based web-systems for large scale applications in a rehabilitation context"", ArXiv, 2015.",No doi,1.0,DOI not found
"A. Kayanda, L. Busagala, S. Oyelere, M. Tedre, ""The use of Design Science and Agile Methodologies for improved information systems in the Tanzanian Higher Education context"", THE ELECTRONIC JOURNAL OF INFORMATION SYSTEMS IN DEVELOPING COUNTRIES, 2022.",https://doi.org/10.1002/isd2.12241,1.0,Extraction successful
"Petri Kettunen, J. Järvinen, T. Mikkonen, T. Männistö, ""Energizing collaborative industry-academia learning: a present case and future visions"", European Journal of Futures Research, 2022.",https://doi.org/10.1186/s40309-022-00196-5,1.0,Abstract not found
"Marcello Chedid, L. Teixeira, ""Knowledge Management in University-Software Industry Collaboration"", Handbook of Research on Modern Educational Technologies, Applications, and Management, 2021.",https://doi.org/10.4018/978-1-7998-3476-2.ch028,1.0,Extraction successful
"Jin Woo Lee, S. Daly, A. Huang-Saad, C. Seifert, ""Start With Problems or Solutions? Medical Device Design in Industry and Academia"", IEEE Access, 2020.",https://doi.org/10.1109/ACCESS.2020.3035966,1.0,Extraction successful
"A. Mishra, A. Pani, ""Business value appropriation roadmap for artificial intelligence"", , 2020.",https://doi.org/10.1108/vjikms-07-2019-0107,1.0,Abstract not found
"Victor José Aguiar Teixeira de Melo Fran, G. C. L. Leal, Renato Balancieri, Ana Cristina Rouiller, ""The measurement process in micro and small software maintenance companies: empirical study"", , 2020.",https://doi.org/10.14807/ijmp.v11i2.1028,1.0,Extraction successful
"Marcello Chedid, ""Collaboration relationship between university and software industry based on knowledge management: an exploratory approach"", , 2019.",https://doi.org/10.1002/smr.1981,1.0,Extraction successful
"V. Garousi, Markus Borg, M. Oivo, ""Cut to the chase: Revisiting the relevance of software engineering research"", ArXiv, 2018.",https://doi.org/10.1145/3193965.3193970,1.0,Extraction successful
"Jennifer Brings, Marian Daun, Sarah Brinckmann, Kevin Keller, Thorsten Weyer, ""Approaches, success factors, and barriers for technology transfer in software engineering—Results of a systematic literature review"", J. Softw. Evol. Process., 2018.",https://doi.org/10.1016/J.INFSOF.2017.12.006,1.0,Abstract not found
"Katarzyna Biesialska, X. Franch, V. Muntés-Mulero, ""Protocol and Tools for Conducting Agile Software Engineering Research in an Industrial-Academic Setting: A Preliminary Study"", 2018 IEEE/ACM 6th International Workshop on Conducting Empirical Studies in Industry (CESI), 2018.",https://doi.org/10.1049/iet-sen.2016.0172,1.0,Extraction successful
"Sofia Sherman, I. Hadar, G. Luria, ""Leveraging organizational climate theory for understanding industry-academia collaboration"", Inf. Softw. Technol., 2017.",https://doi.org/10.1186/s40411-016-0034-5,1.0,Extraction successful
"G. C. L. Leal, E. Huzita, P. C. Stadzisz, ""Empirical study of the evaluation of perspectives to knowledge capitalisation in Brazilian software industry"", IET Softw., 2017.",https://doi.org/10.1007/978-3-319-26844-6_3,1.0,Extraction successful
"Susan M. Chard, ""Using design science in educational technology research projects"", , 2018.",https://doi.org/10.1109/SBES.2015.18,1.0,Extraction successful
"Joelma Choma, L. Zaina, T. Silva, ""SoftCoDeR approach: promoting Software Engineering Academia-Industry partnership using CMD, DSR and ESE"", Journal of Software Engineering Research and Development, 2016.",https://doi.org/10.1007/978-3-319-27400-3_20,1.0,Extraction successful
"V. Bauer, ""Analysing and supporting software reuse in practice"", , 2016.",https://doi.org/10.1109/TALE.2014.7062633,1.0,Extraction successful
"V. Bauer, ""Challenges of Structured Reuse Adoption - Lessons Learned"", PROFES, 2015.",No doi,1.0,DOI not found
"Joelma Choma, L. Zaina, T. Silva, ""Towards an Approach Matching CMD and DSR to Improve the Academia-Industry Software Development Partnership: A Case of Agile and UX Integration"", 2015 29th Brazilian Symposium on Software Engineering, 2015.",No doi,1.0,DOI not found
"Ayalew Belay Habtie, A. Abraham, Dida Midekso, ""Applying Design Science Research to Design and Evaluate Real-Time Road Traffic State Estimation Framework"", NaBIC, 2015.",No doi,1.0,DOI not found
"D. Strode, Susan M. Chard, ""A proposal for using design science in small-scale postgraduate research projects in information technology"", 2014 IEEE International Conference on Teaching, Assessment and Learning for Engineering (TALE), 2014.",No doi,1.0,DOI not found
"Shriram Shanbhag, S. Chimalakonda, ""Exploring the under-explored terrain of non-open source data for software engineering through the lens of federated learning"", ESEC/SIGSOFT FSE, 2022.",https://doi.org/10.1145/3540250.3560883,1.0,Abstract not found
"R. Malhotra, M. Massoudi, Rajni Jindal, ""An alumni-based collaborative model to strengthen academia and industry partnership: The current challenges and strengths"", Education and Information Technologies, 2022.",https://doi.org/10.1007/s10639-022-11276-1,1.0,Extraction successful
"Martin Kalenda, Petr Hyna, B. Rossi, ""Scaling agile in large organizations: Practices, challenges, and success factors"", J. Softw. Evol. Process., 2018.",https://doi.org/10.1002/smr.1954,1.0,Abstract not found
"Katarzyna Biesialska, X. Franch, V. Muntés-Mulero, ""Protocol and Tools for Conducting Agile Software Engineering Research in an Industrial-Academic Setting: A Preliminary Study"", 2018 IEEE/ACM 6th International Workshop on Conducting Empirical Studies in Industry (CESI), 2018.",https://doi.org/10.1145/3193965.3193970,1.0,Extraction successful
"Sofia Sherman, I. Hadar, G. Luria, ""Leveraging organizational climate theory for understanding industry-academia collaboration"", Inf. Softw. Technol., 2017.",https://doi.org/10.1016/J.INFSOF.2017.12.006,1.0,Abstract not found
"Isabelle Guillot, Geetha Paulmani, Vivekanandan S. Kumar, S. Fraser, ""Case Studies of Industry-Academia Research Collaborations for Software Development with Agile"", CRIWG, 2017.",https://doi.org/10.1007/978-3-319-63874-4_15,1.0,Abstract not found
"Silverio Martínez-Fernández, Claudia P. Ayala, X. Franch, Helena Martins Marques, ""Benefits and drawbacks of software reference architectures: A case study"", Inf. Softw. Technol., 2017.",https://doi.org/10.17632/Y5R8RZF3XG.243,1.0,Abstract not found
"V. Garousi, M. M. Eskandar, Kadir Herkiloglu, ""Industry–academia collaborations in software testing: experience and success stories from Canada and Turkey"", Software Quality Journal, 2017.",https://doi.org/10.1007/s11219-016-9319-5,1.0,Abstract not found
"V. Garousi, K. Petersen, B. Özkan, ""Challenges and best practices in industry-academia collaborations in software engineering: A systematic literature review"", Inf. Softw. Technol., 2016.",https://doi.org/10.1016/J.INFSOF.2016.07.006,1.0,Extraction successful
"Silverio Martínez-Fernández, ""Gathering empirical evidence and building a business case for software reference architectures in industry"", , 2016.",https://doi.org/10.1007/978-3-319-31545-4_12,1.0,Extraction successful
"K. Petersen, ""A Researcher’s Experiences in Supporting Industrial Software Process Improvement"", , 2016.",https://doi.org/10.1109/SWAN.2015.7070489,1.0,Extraction successful
"A. Sureka, Ambika Tripathi, Savita Dabral, ""Survey Results on Threats To External Validity, Generalizability Concerns, Data Sharing and University-Industry Collaboration in Mining Software Repository (MSR) Research"", ArXiv, 2015.",https://doi.org/10.1186/s40411-014-0007-5,1.0,Extraction successful
"Ambika Tripathi, Savita Dabral, A. Sureka, ""University-industry collaboration and open source software (OSS) dataset in mining software repositories (MSR) research"", 2015 IEEE 1st International Workshop on Software Analytics (SWAN), 2015.",No doi,1.0,DOI not found
"Silverio Martínez-Fernández, Claudia P. Ayala, X. Franch, Helena Martins Marques, David Ameller, ""Towards guidelines for building a business case and gathering evidence of software reference architectures in industry"", Journal of Software Engineering Research and Development, 2014.",https://doi.org/10.1109/swan.2015.7070489,1.0,Extraction successful
"M. Barcellos, Gleison Santos, T. Conte, Bianca Trinkenreich, P. Matsubara, ""Organizing Empirical Studies as Learning Iterations in Design Science Research Projects"", SBQS, 2022.",https://doi.org/10.1145/3571473.3571474,1.0,Abstract not found
"R. Malhotra, M. Massoudi, Rajni Jindal, ""An alumni-based collaborative model to strengthen academia and industry partnership: The current challenges and strengths"", Education and Information Technologies, 2022.",https://doi.org/10.1007/s10639-022-11276-1,1.0,Extraction successful
"D. Marijan, Sagar Sen, ""Industry–Academia Research Collaboration and Knowledge Co-creation: Patterns and Anti-patterns"", ACM Trans. Softw. Eng. Methodol., 2022.",https://doi.org/10.1145/3494519,1.0,Extraction successful
"C. Wohlin, P. Runeson, ""Guiding the selection of research methodology in industry-academia collaboration in software engineering"", Inf. Softw. Technol., 2021.",https://doi.org/10.1016/J.INFSOF.2021.106678,1.0,Abstract not found
"Sergio Rico, E. Bjarnason, Emelie Engström, Martin Höst, P. Runeson, ""A case study of industry–academia communication in a joint software engineering research project"", J. Softw. Evol. Process., 2021.",https://doi.org/10.1002/smr.2372,1.0,Abstract not found
"D. Marijan, A. Gotlieb, ""Industry-Academia research collaboration in software engineering: The Certus model"", Inf. Softw. Technol., 2020.",https://doi.org/10.1016/j.infsof.2020.106473,1.0,Abstract not found
"D. Marijan, A. Gotlieb, ""Lessons Learned on Research Co-Creation: Making Industry-Academia Collaboration Work"", 2020 46th Euromicro Conference on Software Engineering and Advanced Applications (SEAA), 2020.",https://doi.org/10.1109/SEAA51224.2020.00053,1.0,Abstract not found
"Alena Buchalcevová, ""SOFTWARE QUALITY ASSURANCE COMPETENCE CENTRE"", , 2017.",https://doi.org/10.1007/s11219-016-9319-5,1.0,Abstract not found
"V. Garousi, M. M. Eskandar, Kadir Herkiloglu, ""Industry–academia collaborations in software testing: experience and success stories from Canada and Turkey"", Software Quality Journal, 2017.",https://doi.org/10.1007/s11219-016-9322-x,1.0,Extraction successful
"Emelie Engström, K. Petersen, N. Ali, E. Bjarnason, ""SERP-test: a taxonomy for supporting industry–academia communication"", Software Quality Journal, 2017.",https://doi.org/10.1016/J.INFSOF.2016.07.006,1.0,Extraction successful
"V. Garousi, K. Petersen, B. Özkan, ""Challenges and best practices in industry-academia collaborations in software engineering: A systematic literature review"", Inf. Softw. Technol., 2016.",https://doi.org/10.1007/978-3-319-31545-4_12,1.0,Extraction successful
"K. Petersen, ""A Researcher’s Experiences in Supporting Industrial Software Process Improvement"", , 2016.",https://doi.org/10.1145/2647648.2647651,1.0,Done already in 1.0
"A. Sureka, Ambika Tripathi, Savita Dabral, ""Survey Results on Threats To External Validity, Generalizability Concerns, Data Sharing and University-Industry Collaboration in Mining Software Repository (MSR) Research"", ArXiv, 2015.",No doi,1.0,DOI not found
"P. Runeson, Sten Minör, ""The 4+1 view model of industry--academia collaboration"", WISE@ASE, 2014.",https://doi.org/10.1109/swan.2015.7070489,1.0,Extraction successful
"R. Malhotra, M. Massoudi, Rajni Jindal, ""An alumni-based collaborative model to strengthen academia and industry partnership: The current challenges and strengths"", Education and Information Technologies, 2022.",https://doi.org/10.1007/s10639-022-11276-1,1.0,Extraction successful
"Farah Ahmed, M.Tahir Fattani, Syed Rizwan Ali, Rabia Noor Enam, ""Strengthening the Bridge Between Academic and the Industry Through the Academia-Industry Collaboration Plan Design Model"", Frontiers in Psychology, 2022.",https://doi.org/10.3389/fpsyg.2022.875940,1.0,Extraction successful
"D. Marijan, Sagar Sen, ""Industry–Academia Research Collaboration and Knowledge Co-creation: Patterns and Anti-patterns"", ACM Trans. Softw. Eng. Methodol., 2022.",https://doi.org/10.1145/3494519,1.0,Extraction successful
"Beatriz Marín, T. Vos, A. C. Paiva, A. R. Fasolino, M. Snoeck, ""ENACTEST - European Innovation Alliance for Testing Education"", RCIS Workshops, 2022.",https://doi.org/10.1108/heswbl-04-2021-0067,1.0,Extraction successful
"S. Menon, M. Suresh, R. Raghu Raman, ""Enablers facilitating industry-academia, transnational education and university-community partnering agility in higher education"", Higher Education, Skills and Work-Based Learning, 2021.",https://doi.org/10.1145/3463274.3463338,1.0,Abstract not found
"L. Martins, V. Brito, Daniel Feitosa, Larissa Rocha, H. Costa, I. Machado, ""From Blackboard to the Office: A Look Into How Practitioners Perceive Software Testing Education"", EASE, 2021.",https://doi.org/10.1016/j.infsof.2020.106473,1.0,Abstract not found
"D. Marijan, A. Gotlieb, ""Industry-Academia research collaboration in software engineering: The Certus model"", Inf. Softw. Technol., 2020.",https://doi.org/10.1109/SEAA51224.2020.00053,1.0,Abstract not found
"D. Marijan, A. Gotlieb, ""Lessons Learned on Research Co-Creation: Making Industry-Academia Collaboration Work"", 2020 46th Euromicro Conference on Software Engineering and Advanced Applications (SEAA), 2020.",https://doi.org/10.1145/3239235.3239241,1.0,Extraction successful
"Mansooreh Zahedi, M. Babar, Brenton Cooper, ""An empirical investigation of transferring research to software technology innovation: a case of data-driven national security software"", ESEM, 2018.",https://doi.org/10.1145/3193965.3193970,1.0,Extraction successful
"Katarzyna Biesialska, X. Franch, V. Muntés-Mulero, ""Protocol and Tools for Conducting Agile Software Engineering Research in an Industrial-Academic Setting: A Preliminary Study"", 2018 IEEE/ACM 6th International Workshop on Conducting Empirical Studies in Industry (CESI), 2018.",https://doi.org/10.1109/ICSTW.2016.36,1.0,Abstract not found
"Takashi Kitamura, Emil Alégroth, R. Ramler, ""Industry-Academia Collaboration in Software Testing: An Overview of TAIC PART 2017"", 2017 IEEE International Conference on Software Testing, Verification and Validation Workshops (ICSTW), 2016.",https://doi.org/10.1007/s11219-016-9319-5,1.0,Abstract not found
"V. Garousi, M. M. Eskandar, Kadir Herkiloglu, ""Industry–academia collaborations in software testing: experience and success stories from Canada and Turkey"", Software Quality Journal, 2017.",https://doi.org/10.1016/J.INFSOF.2016.07.006,1.0,Extraction successful
"V. Garousi, K. Petersen, B. Özkan, ""Challenges and best practices in industry-academia collaborations in software engineering: A systematic literature review"", Inf. Softw. Technol., 2016.",https://doi.org/10.18260/p.26455,1.0,Abstract not found
"Diane L. Peters, A. Lucietto, ""A Survey of Types of Industry-Academia Collaboration"", , 2016.",https://doi.org/10.1109/ICST.2016.7,1.0,Abstract not found
"V. Garousi, Kadir Herkiloglu, ""Selecting the Right Topics for Industry-Academia Collaborations in Software Testing: An Experience Report"", 2016 IEEE International Conference on Software Testing, Verification and Validation (ICST), 2016.",https://doi.org/10.1109/ICSTW.2015.7107463,1.0,Abstract not found
"N. Alshahwan, M. Felderer, R. Ramler, ""Industry-Academia Collaboration in Software Testing: An Overview of TAIC PART 2016"", 2016 IEEE Ninth International Conference on Software Testing, Verification and Validation Workshops (ICSTW), 2015.",https://doi.org/10.1007/978-3-319-31545-4_12,1.0,Extraction successful
"K. Petersen, ""A Researcher’s Experiences in Supporting Industrial Software Process Improvement"", , 2016.",https://doi.org/10.1007/s11192-015-1663-x,1.0,Abstract not found
"Alina Lidén, ""Rethinking Systems of Innovation : Towards an Actors Perspective on the Systems of Innovation Perspective"", , 2016.",https://doi.org/10.1145/2647648.2647652,1.0,Done already in 1.0
"V. Garousi, ""A bibliometric analysis of the Turkish software engineering research community"", Scientometrics, 2015.",No doi,1.0,DOI not found
"P. Runeson, Sten Minör, Johan Svenér, ""Get the cogs in synch: time horizon aspects of industry--academia collaboration"", WISE@ASE, 2014.",No doi,1.0,DOI not found
"B. Andrés, R. Poler, ""INTERDISCIPLINARY EDUCATION AGENDA PROJECT: IMPROVING INNOVATION THROUGH ACADEMY‑INDUSTRY COLLABORATION"", , 2014.",No doi,1.0,DOI not found
"R. Malhotra, M. Massoudi, Rajni Jindal, ""An alumni-based collaborative model to strengthen academia and industry partnership: The current challenges and strengths"", Education and Information Technologies, 2022.",https://doi.org/10.1007/s10639-022-11276-1,1.0,Extraction successful
"Sergio Rico, E. Bjarnason, Emelie Engström, Martin Höst, P. Runeson, ""A case study of industry–academia communication in a joint software engineering research project"", J. Softw. Evol. Process., 2021.",https://doi.org/10.1002/smr.2372,1.0,Abstract not found
"V. Garousi, M. M. Eskandar, Kadir Herkiloglu, ""Industry–academia collaborations in software testing: experience and success stories from Canada and Turkey"", Software Quality Journal, 2017.",https://doi.org/10.1007/s11219-016-9319-5,1.0,Abstract not found
"V. Garousi, K. Petersen, B. Özkan, ""Challenges and best practices in industry-academia collaborations in software engineering: A systematic literature review"", Inf. Softw. Technol., 2016.",https://doi.org/10.1016/J.INFSOF.2016.07.006,1.0,Extraction successful
"V. Garousi, Kadir Herkiloglu, ""Selecting the Right Topics for Industry-Academia Collaborations in Software Testing: An Experience Report"", 2016 IEEE International Conference on Software Testing, Verification and Validation (ICST), 2016.",https://doi.org/10.1109/ICST.2016.7,1.0,Abstract not found
"K. Petersen, ""A Researcher’s Experiences in Supporting Industrial Software Process Improvement"", , 2016.",https://doi.org/10.1007/978-3-319-31545-4_12,1.0,Extraction successful
